date,confirmed,deaths,recovered,region
2020-09-25,12336,82,11157,Оренбургская область
2020-09-26,12438,82,11266,Оренбургская область
2020-09-27,12539,85,11303,Оренбургская область
2020-09-28,12642,85,11351,Оренбургская область
2020-09-29,12747,85,11443,Оренбургская область
2020-09-30,12854,85,11590,Оренбургская область
2020-10-01,12963,85,11698,Оренбургская область
2020-10-02,13072,87,11855,Оренбургская область
2020-10-03,13183,87,12005,Оренбургская область
2020-10-04,13298,87,12055,Оренбургская область
2020-10-05,13415,87,12142,Оренбургская область
2020-10-06,13532,87,12298,Оренбургская область
2020-10-07,13651,87,12455,Оренбургская область
2020-10-08,13776,87,12613,Оренбургская область
